WORD	Rating
varaline	2.232
valikpakkumine	2.232
uudistav	2.232
üleanne	2.232
uimastikuritegevus	2.232
tekkeprotsess	2.232
tanklapidaja	2.232
suukorvistamine	2.232
sarjaja	2.232
rakendusharidus	2.232
purjusolek	2.232
põ-hiseadus	2.232
plaaninu	2.232
pakkumiskonkurss	2.232
nutuhoog	2.232
näljarott	2.232
mittekuuluv	2.232
meel	2.232
majandusprojekt	2.232
määrimisvõime	2.232
korvpallikultuur	2.232
kompetentsimudel	2.232
kõlavam	2.232
keelelis-kultuuriline	2.232
jõulurahu	2.232
inimhing	2.232
esindusroll	2.232
erahoius	2.232
crossover	2.232
arvutihuvi	2.232
armastatuim	2.232
alternatiivvariant	2.232
592	2.232
18protsendine	2.232
võrduma	2.231
väljapaistmine	2.231
vaimulooline	2.231
thv	2.231
telekommunikatsiooniministeerium	2.231
tabeliliider	2.231
sotsialismi	2.231
seadusepunkt	2.231
ringiliikuv	2.231
praktiseeritav	2.231
polaarne	2.231
normaalkoormus	2.231
modellinduss	2.231
metsalõikus	2.231
mängutoomine	2.231
majandusasutus	2.231
maailmapoliitika	2.231
kutse-eetika	2.231
koondisekuts	2.231
kombetäitmine	2.231
kirjanduskaanon	2.231
kaktys	2.231
kadeda	2.231
föderaalorgan	2.231
enamusotsustusõigus	2.231
ellujäämisoskus	2.231
bushi-vastane	2.231
blaskic	2.231
ähh	2.231
433	2.231
3008	2.231
§12	2.231
023	2.231
võtja	2.23
vastuvötmine	2.23
vaatlusgrupp	2.23
tootmissfäär	2.23
toidutootmine	2.23
toidukulutus	2.23
teenindusoskus	2.23
tavaühiskond	2.23
südantliigutav	2.23
sõlmküsimus	2.23
protestikisa	2.23
põhinevalt	2.23
parasiteeriv	2.23
õhurõhkkond	2.23
nakanud	2.23
mõttetarkus	2.23
mittenõusolek	2.23
merepäästealane	2.23
mahaarvatav	2.23
lärmakam	2.23
lähenemisaruanne	2.23
laenuvõtmine	2.23
kuulsusesära	2.23
korteriasi	2.23
kooliolu	2.23
kmh	2.23
klanima	2.23
käroli	2.23
juubelifestival	2.23
jõepimedus	2.23
jahmerdamine	2.23
jaanuris	2.23
ideekava	2.23
harmoniseeruma	2.23
erialakomisjon	2.23
ažiotaaž	2.23
arvutiajastu	2.23
abonementtasu	2.23
77,0	2.23
ülirange	2.228
üleslaadimiskiirus	2.228
trichet	2.228
transiiditulu	2.228
suurendav	2.228
rahatu	2.228
preemiakomisjon	2.228
põhiseadusemuudatus	2.228
pidulikult	2.228
õhkõrn	2.228
müümata	2.228
metsandussektor	2.228
majutusprobleem	2.228
maakeskkond	2.228
läbirääkiv	2.228
kaameratöö	2.228
jõhkraim	2.228
investeerimata	2.228
euribori	2.228
eluisu	2.228
eba	2.228
arvutusviga	2.228
36,5%	2.228
35,7%	2.228
varemilmunud	2.227
uuenemisliikumine	2.227
usundiõpetus	2.227
üldohtlik	2.227
ühtlasem	2.227
tsoneeritud	2.227
šegedin	2.227
sanatbajev	2.227
salapäraseim	2.227
repsol	2.227
reostusmaks	2.227
reformiettepanek	2.227
peretraditsioon	2.227
õppetund	2.227
omakapitalinõu	2.227
nõiaprojekt	2.227
mobiilindus	2.227
maareform	2.227
lisapanus	2.227
laitma	2.227
lahknev	2.227
kohtlane	2.227
juurdemääratu	2.227
intensiivne	2.227
hüdroenergeetika	2.227
genotsiidisüüdistus	2.227
erastamisobjekt	2.227
distsiplinaararest	2.227
dewin	2.227
cipo	2.227
arvukus	2.227
arenemata	2.227
ajapikendus	2.227
6/7	2.227
1995-1996	2.227
žirinovskilas	2.226
venitatus	2.226
vb5	2.226
väsimus	2.226
väljendusrikas	2.226
väärtidu	2.226
ülipraktiline	2.226
tühistamisotsus	2.226
tööönnetus	2.226
tä-hen-dab	2.226
personaliprobleem	2.226
olmetasand	2.226
numbriline	2.226
mõ-tet	2.226
mittetarbimine	2.226
meetod	2.226
maapagu	2.226
kodulooline	2.226
kirjaoskaja	2.226
jurama	2.226
infopoliitika	2.226
info-oaas	2.226
gadamer	2.226
finantsinvesteering	2.226
ettevõttete	2.226
etteütlemine	2.226
dosedeli	2.226
abivõimalus	2.226
76,7	2.226
5,6%	2.226
4200kroonine	2.226
01.01.2000	2.226
vöidu	2.225
ühistransporditeenus	2.225
turumoonutus	2.225
tõlketegevus	2.225
sigaretiaktsiis	2.225
publikumenukas	2.225
põllumeestekogu	2.225
poliitilis-majanduslik	2.225
plahvatuslik	2.225
piimajoomine	2.225
nõiatemp	2.225
naljategija	2.225
nä-ha	2.225
mittesoovitav	2.225
luureala	2.225
liitumishetk	2.225
laevaohutus	2.225
kvalitatiivne	2.225
kunstipoliitika	2.225
kudas	2.225
haridusjuhtimine	2.225
erogeenne	2.225
ennetähtaegne	2.225
eesti-identiteet	2.225
ärikliima	2.225
6,4%	2.225
371	2.225
32protsendiline	2.225
vettpidavam	2.224
vastureaktsioon	2.224
valimisprotsent	2.224
valgusküllasem	2.224
ühemahuline	2.224
tõmblemine	2.224
töendei	2.224
teostuma	2.224
senikauaks	2.224
sassiläinud	2.224
raudteeäri	2.224
raskendatu	2.224
puuriv	2.224
piinlev	2.224
peamure	2.224
mittevaba	2.224
mittekommertslik	2.224
mitmeparteiline	2.224
minajutustus	2.224
masohhistlik	2.224
lühimaa	2.224
lõtvus	2.224
kultuur	2.224
koondkuju	2.224
kontrolliõigus	2.224
kommertsialiseeruma	2.224
kineetiline	2.224
juudaseekel	2.224
jõudemonstratsioon	2.224
igasügisene	2.224
harijas	2.224
euskal	2.224
edasiarendatud	2.224
dollariseerimine	2.224
diskrimineerimisvastane	2.224
concern	2.224
avalikustamine	2.224
asutamisõigus	2.224
arusaadavam	2.224
4125	2.224
11.oktoober	2.224
või/ja	2.223
vilksatus	2.223
verevajadus	2.223
vandeseltslane	2.223
vaieldavam	2.223
ülesputitamine	2.223
ülekuumenev	2.223
turuareng	2.223
töötuskindlustusseadus	2.223
tootlik	2.223
tiirane	2.223
täpsustaks	2.223
süntees	2.223
pseudoteadus	2.223
protokollikeskus	2.223
nägematu	2.223
mk-järjestus	2.223
mittesõlmimine	2.223
lustmäng	2.223
lisavahend	2.223
lapskurjategija	2.223
kulmineerumine	2.223
korrumpeerunu	2.223
konnatiigistumine	2.223
kogumispensionifond	2.223
kf6	2.223
kestvusaeg	2.223
kavakindel	2.223
kaheksaprotsendine	2.223
jahh	2.223
filmivaatamine	2.223
723	2.223
48%	2.223
2719	2.223
va2	2.222
tuberkuloosikontroll	2.222
tagasinõue	2.222
taaselustumine	2.222
sisereegel	2.222
rõhumuutus	2.222
reuters/epl	2.222
rahakulutus	2.222
pobisemine	2.222
paljutahuline	2.222
pakaa	2.222
mõjutanu	2.222
meeleorgan	2.222
kontrollimaterjal	2.222
kõmupress	2.222
kitsamalt	2.222
keskendumine	2.222
isolatsioon	2.222
igapäevatoimetus	2.222
hingevaakuv	2.222
gaia	2.222
faktooringleping	2.222
eurostumine	2.222
eraturg	2.222
erastamisdokument	2.222
eesnäärmepõletik	2.222
aunimetus	2.222
arbitraažkohus	2.222
99,99	2.222
751	2.222
64,7	2.222
387	2.222
31.12.1999	2.222
29.04	2.222
-1,7	2.222
väljapuhkamine	2.221
välisressurss	2.221
uuestisündinud	2.221
tütarorganisatsioon	2.221
tsükliliselt	2.221
teabehange	2.221
sturza	2.221
seas	2.221
rekonstrueerimistoetus	2.221
põhisüüdlane	2.221
põhisumm	2.221
pikkune	2.221
paarikuuline	2.221
mõjukaim	2.221
märkimis	2.221
mahajäänu	2.221
lõpetamata	2.221
laienemisstrateegia	2.221
kõrvaldaja	2.221
kontakti	2.221
kolmesetiline	2.221
kohtunikutöö	2.221
kogukonda	2.221
käibemaksukohuslane	2.221
jäägis	2.221
intensiivseim	2.221
innovatsiooniinfo	2.221
ikestama	2.221
igatmood	2.221
igapäevamaailm	2.221
haigekassasüsteem	2.221
grupeerimine	2.221
eluraskune	2.221
ellujäämine	2.221
eelistatult	2.221
dispetüer	2.221
baa2	2.221
atlanta-eelne	2.221
anne	2.221
ajutöö	2.221
87,2	2.221
1988-89	2.221
võr-reldav	2.22
võitnud	2.22
viril	2.22
värsivorm	2.22
vanavanur	2.22
teatama	2.22
teadlasetüüp	2.22
suurejoonelisem	2.22
sõltuvusprobleem	2.22
sarnasem	2.22
rakenduma	2.22
progressiivsem	2.22
postimpressionistlik	2.22
põhja-elbe	2.22
otsepritsebensiinimootor	2.22
oodatuim	2.22
muutev	2.22
multifilmilik	2.22
miinimumvaru	2.22
mäletamata	2.22
lõpubilanss	2.22
kuumem	2.22
jõustumisaeg	2.22
huutaja	2.22
erastamisasi	2.22
cafferlover	2.22
briti-vene	2.22
alailma	2.22
8,6%	2.22
4,4%	2.22
35punktiline	2.22
18.-20.	2.22
vasakradikaalne	2.219
valulik	2.219
väljanoppimine	2.219
väljakujunev	2.219
statistikaseadus	2.219
sozaburo	2.219
soodsamalt	2.219
solistivõime	2.219
rõõmurohke	2.219
reaktsioon	2.219
raugemine	2.219
probleemkoht	2.219
pesueht	2.219
personifitseerimine	2.219
peaminster	2.219
oberon	2.219
likvideerimismenetlus	2.219
kustutamatu	2.219
integratsiooniprotsess	2.219
inimkeskkond	2.219
infokogu	2.219
hinnakujunduspoliitika	2.219
hingeminevalt	2.219
geimipunkt	2.219
eripäraselt	2.219
emp	2.219
elulootus	2.219
eestseisja	2.219
dumb	2.219
avarduma	2.219
armastusväärsus	2.219
ajaloohõng	2.219
365,8	2.219
-2,8	2.219
1993.	2.219
1551	2.219
ülddiskussioon	2.218
ühispoliitika	2.218
tõhusam	2.218
teenindus	2.218
sundost	2.218
sotsiaalmaksumäär	2.218
sõja-väeline	2.218
sni	2.218
seikluslik	2.218
pseudoajalooline	2.218
peksasaanud	2.218
mõranemine	2.218
massikunst	2.218
lõpukuupäev	2.218
komplitseeruma	2.218
keeletüli	2.218
järgiv	2.218
järelevalveõiguslik	2.218
inflatsioonioht	2.218
impeeriumimeelsus	2.218
gonzalezt	2.218
estag	2.218
esmatarbija	2.218
episkopaalne	2.218
eksisteeriv	2.218
e-koolitus	2.218
ebatruudus	2.218
burnout	2.218
762	2.218
3509	2.218
1996-2002	2.218
võimlus	2.217
visualiseerimine	2.217
vastupanutahe	2.217
väliskonkurent	2.217
vabariigiaegne	2.217
tenghui	2.217
teadusilm	2.217
tapjaviirus	2.217
sumbumine	2.217
stopp	2.217
sotsiaalpeatükk	2.217
skandaalsem	2.217
rahasüste	2.217
pistiselugu	2.217
orjapõli	2.217
organiseeritus	2.217
metsamajandaja	2.217
majandustõus	2.217
mahitama	2.217
lunastamistähtaeg	2.217
leidma	2.217
lausung	2.217
kultuuripidur	2.217
komplitseeritus	2.217
kaasuma	2.217
järelevalvemehhanism	2.217
iluetalon	2.217
igapäevareaalsus	2.217
genotsiid	2.217
energiaaudit	2.217
energeetikagigant	2.217
eelläbirääkimised	2.217
edasiandmine	2.217
arutaks	2.217
4261	2.217
0%line	2.217
värskendama	2.216
välisselts	2.216
vaenujalale	2.216
tuumafüüsika	2.216
tõvejuhtum	2.216
tõlkimine	2.216
toimetulekuviis	2.216
taidlus	2.216
tabama	2.216
sotsiaalhoolekandesüsteem	2.216
sõjajärgselt	2.216
seostamine	2.216
roolõikamine	2.216
renoveerimisleping	2.216
reastamine	2.216
mitmekuune	2.216
mänguke	2.216
levitatav	2.216
lärmakas	2.216
kütusetarbimine	2.216
koefitsent	2.216
koefitsend	2.216
kliendisuhtlus	2.216
katastroofioht	2.216
grizzliesi	2.216
emiteerija	2.216
banaanikaubandus	2.216
aksepteeritav	2.216
75protsendiline	2.216
75%	2.216
48,6	2.216
33,1%	2.216
võõrsile	2.215
veinitarbimine	2.215
vaidlusalane	2.215
üllatavaim	2.215
ülejääv	2.215
targutus	2.215
sovett	2.215
siseküsimus	2.215
rawkus	2.215
raamatupidamistava	2.215
poolavalikult	2.215
õudusjudin	2.215
muusikalugu	2.215
mittetariifne	2.215
majandusklubi	2.215
maaeluprobleem	2.215
liikumiskogemus	2.215
legaliseerima	2.215
kriminaalluure	2.215
kompromisskokkulepe	2.215
kohus	2.215
kalkuleerimine	2.215
kaitsmata	2.215
kahjunõu	2.215
ilkuv	2.215
erakonnatöö	2.215
eduväljavaade	2.215
ärireklaam	2.215
algusetapp	2.215
viisakusreegel	2.214
valitsemisaeg	2.214
vaimuteravus	2.214
tööpinge	2.214
suurem	2.214
suitsiidikõver	2.214
ressursikulu	2.214
pr-meeskond	2.214
plakativõistlus	2.214
päranduma	2.214
paigalmarss	2.214
õrritav	2.214
orjaaeg	2.214
närtsitama	2.214
möödaminev	2.214
mittenägemine	2.214
minimiseerima	2.214
miinus	2.214
loomingutee	2.214
lipurüvetamine	2.214
läbiviiv	2.214
läbikukutamine	2.214
koondi	2.214
kompensatsioonimehhanism	2.214
kindlustushüvitis	2.214
käitumisjuhis	2.214
jälitusinfo	2.214
haridusalane	2.214
ekspluateeritav	2.214
ehhee	2.214
eestvõitleja	2.214
asesõna	2.214
allaandja	2.214
18-30aastane	2.214
1236	2.214
võrdsem	2.213
ülekuulatud	2.213
üldhariv	2.213
turuinimene	2.213
tudengisõbralik	2.213
tegevusprintsiip	2.213
sümptoom	2.213
reorganiseerimine	2.213
popmuusikaturg	2.213
põllumajandusettevõtlus	2.213
pikaealine	2.213
ohumärk	2.213
lisandama	2.213
leppimatum	2.213
kõrvalehoidumine	2.213
knippschild	2.213
kinnisomand	2.213
keiji	2.213
järgev	2.213
jalgpallihuvi	2.213
haridus-elu	2.213
haldusõigusseadustik	2.213
eraõiguslik	2.213
energiaseade	2.213
energiapuudus	2.213
energiagigant	2.213
elamisprobleem	2.213
ees-märk	2.213
ebaõnnestunum	2.213
ebaausam	2.213
ärritamine	2.213
äravajumine	2.213
akentjev	2.213
36,9	2.213
2000000-kroonine	2.213
võs	2.211
vd3	2.211
välislavastaja	2.211
tintinnabuli-stiil	2.211
sponsima	2.211
seletamata	2.211
seeditav	2.211
sagenenu	2.211
romantilisem	2.211
pillaja	2.211
öiguma	2.211
naasmine	2.211
muusikaalane	2.211
müügiidee	2.211
meretraditsioon	2.211
lymec	2.211
kupeelik	2.211
kallinema	2.211
kaasatulek	2.211
juhtkandidaat	2.211
erastamisjärgselt	2.211
elektrivõimendi	2.211
ajakirjanduslikum	2.211
7,17	2.211
346	2.211
343	2.211
varjutama	2.21
väljatrükitud	2.21
tülpima	2.21
tõugama	2.21
tooma	2.21
sprinterlik	2.21
sensuaalne	2.21
seadusenõue	2.21
sds	2.21
säästmine	2.21
raketiteadlane	2.21
rahupingutus	2.21
omasooiharus	2.21
nägelus	2.21
mõlkuv	2.21
militaarjuht	2.21
materialist	2.21
liigendamine	2.21
liidule	2.21
lava-show	2.21
ko-misjon	2.21
kitsaskoht	2.21
kibekiire	2.21
käitumiskoodeks	2.21
imidz	2.21
helgem	2.21
hävinema	2.21
gordimer	2.21
elluäratatud	2.21
elajalik	2.21
diplomaadisoon	2.21
aristokraatia	2.21
969	2.21
725.	2.21
662	2.21
1996-1999.	2.21
1396	2.21
yuval	2.209
võlanõustamine	2.209
vereringeelund	2.209
väljaastumine	2.209
vaatajahuvi	2.209
ülepüük	2.209
turvaalane	2.209
tegutsemisperiood	2.209
sisseprogrammeeritud	2.209
seljatama	2.209
säästuplaan	2.209
rahastamisafäär	2.209
raames	2.209
pihtija	2.209
pedofiilne	2.209
päevikupidamine	2.209
menuauto	2.209
maastikusõit	2.209
lähinaabrus	2.209
korruptsiooniprotsess	2.209
kõrgharidusturg	2.209
kokkujäämine	2.209
keskkonnakaitse-alane	2.209
kapitalimaht	2.209
intonatsioon	2.209
genealoogia	2.209
energeetikavolinik	2.209
eelkõnelus	2.209
digiajastu	2.209
desarmeerimine	2.209
barokne	2.209
bacrot	2.209
avaldamisvõimalus	2.209
äsjamöödunud	2.209
asiselt	2.209
ajavaru	2.209
6512	2.209
5,83	2.209
23protsendiline	2.209
võrgustumine	2.208
uurimisaeg	2.208
üksmeelsem	2.208
ühtlaselt	2.208
tõusufaas	2.208
süvit	2.208
sissemängimine	2.208
loomavaenulikum	2.208
laserifirma	2.208
koolitusprotsess	2.208
kluitenberg	2.208
katkematult	2.208
islamimaa	2.208
hingeharidus	2.208
eliitharidus	2.208
antisemiitlik	2.208
amette	2.208
52,9%	2.208
3,4%	2.208
üleminekuraskus	2.207
ühtekuuluvus	2.207
töövõistlus	2.207
telefonikontakt	2.207
talletav	2.207
supernaine	2.207
seninägematu	2.207
repris	2.207
rahauputus	2.207
pupsuma	2.207
ostusoov	2.207
nöökimine	2.207
naistejutt	2.207
monopoolne	2.207
moeasi	2.207
meediaprogramm	2.207
majandusgigant	2.207
määranu	2.207
lõppema	2.207
loobuv	2.207
kriminaliseeritud	2.207
kordav	2.207
koondmaht	2.207
konnaperspektiiv	2.207
kõhklemine	2.207
kohavahetus	2.207
kättevõitlemine	2.207
imomali	2.207
heausksus	2.207
faktiraamat	2.207
euroregulatsioon	2.207
estonets	2.207
enesetäiendamine	2.207
apteegiäri	2.207
aastaarvestus	2.207
84,1	2.207
79,2	2.207
12,9	2.207
vutielu	2.206
veidemanlas	2.206
vastuolulisim	2.206
vastuhääletamine	2.206
väitama	2.206
tavarelvastuslepe	2.206
tagantsundimine	2.206
sõjasangar	2.206
skeemimeister	2.206
raketiteadus	2.206
õpetusstiil	2.206
ökoloogiaprobleem	2.206
õi-guse	2.206
ohverduma	2.206
menetluskoodeks	2.206
mehistumine	2.206
mastaabiefekt	2.206
loomalik	2.206
lojaalsusvanne	2.206
kolletumine	2.206
jurenito	2.206
juhtimisprotsess	2.206
esmakogemus	2.206
dünaamiline	2.206
dividendisaaja	2.206
arendusvaldkond	2.206
andnu	2.206
absurdimaiguline	2.206
abiteadus	2.206
völva	2.205
võlasuhe	2.205
vöimalusi	2.205
vasakpoolseim	2.205
unifitseerima	2.205
tulundusettevõte	2.205
tõendatus	2.205
tekstilugemine	2.205
tähtaegselt	2.205
sõjamonument	2.205
seltskonna-ajakirjandus	2.205
sabaliputamine	2.205
presidendivalimiskampaania	2.205
pilliõpe	2.205
pedagoogivõime	2.205
õvvtk	2.205
ostumüügitehing	2.205
muusikalava	2.205
maksupeatükk	2.205
majandusraskune	2.205
linnvalitsus	2.205
kü-simus	2.205
kohtumata	2.205
jahtuv	2.205
investeerimiskeskkond	2.205
hoogustama	2.205
hobsbawm	2.205
heikinheimo	2.205
eurokohus	2.205
ebaefektiivsem	2.205
defineerija	2.205
budo	2.205
banaanikõverus	2.205
äramuutmine	2.205
ajakirjandusjuht	2.205
32punktiline	2.205
väljamõtleja	2.204
teenete	2.204
süba	2.204
staaži	2.204
serbiameelne	2.204
sealselt	2.204
plaanitav	2.204
parajasti	2.204
nato-sisene	2.204
maakuulamine	2.204
lisasekeldus	2.204
langusaasta	2.204
kompleksne	2.204
kombinatsiooniline	2.204
knaifel	2.204
kaugeleulatuv	2.204
kadaklik	2.204
hullutav	2.204
geiaktivist	2.204
ehitusjoon	2.204
eelviidatud	2.204
dumpinguvastane	2.204
dna-register	2.204
buklet	2.204
äsjasõlmitud	2.204
albaanlas	2.204
alaesindatus	2.204
acqui	2.204
4.5	2.204
327.	2.204
võistluskoormus	2.203
võimendav	2.203
venemaa-vastane	2.203
välisraadio	2.203
väiksearvuline	2.203
vaba-abielu	2.203
ülelaenamine	2.203
tossike	2.203
siseprodukt	2.203
seksuaalperverssus	2.203
segmenteerima	2.203
rkk	2.203
objektikunst	2.203
nüansirikkam	2.203
möödalibisev	2.203
mitmetuhandene	2.203
mägi-karabahhia	2.203
liigispetsiifiline	2.203
kuulutatav	2.203
korterijärjekord	2.203
koostööküsimus	2.203
koolitusalane	2.203
klounilik	2.203
kasutuseesmärk	2.203
kahjujuhtum	2.203
kah-ju	2.203
initsieerima	2.203
hiilgehetk	2.203
esitatama	2.203
elulähedasem	2.203
elavnema	2.203
eelarveväliselt	2.203
assitej	2.203
algpositsioon	2.203
96,8	2.203
7,8%	2.203
37,4%	2.203
27,2	2.203
2,4%	2.203
walteri	2.202
võitjafirma	2.202
veinikaubandus	2.202
vasakliikumine	2.202
valgustusfilosoof	2.202
ühildumine	2.202
pisipuudus	2.202
nostalgitsema	2.202
närune	2.202
moskva-turniir	2.202
meligeni	2.202
mäss	2.202
liisingutehing	2.202
liiklusohutusalane	2.202
lewinsky-skandaal	2.202
kvaliteedihüpe	2.202
kottimine	2.202
kohtumaraton	2.202
kindlustusseadus	2.202
kindlustusosak	2.202
kiirenema	2.202
käibenäitaja	2.202
jahiinstinkt	2.202
jägmine	2.202
innustaja	2.202
ikka	2.202
belrusconi	2.202
baltimeremaa	2.202
968	2.202
35-50aastane	2.202
28protsendiline	2.202
võiduöö	2.201
topeltmaks	2.201
toodav	2.201
toidumure	2.201
tasakaal	2.201
sandistamine	2.201
residentsus	2.201
registri	2.201
reesuspositiivne	2.201
raskusaste	2.201
propagandaaparaat	2.201
progresseeruma	2.201
majandussuhted	2.201
majandusprobleem	2.201
lühikõne	2.201
liiklusalane	2.201
kunstiasi	2.201
kujundirohke	2.201
koolikoormus	2.201
kirjandusuurimus	2.201
kaastegevus	2.201
jälitama	2.201
haavatavam	2.201
gastroleeriv	2.201
feodaalaeg	2.201
dopingureegel	2.201
aastake	2.201
2446	2.201
21kohaline	2.201
2,0%	2.201
võrkpallitase	2.2
võimuvahetus	2.2
vihkaja	2.2
väärtustaja	2.2
üles-ehitamine	2.2
ülekanderaha	2.2
üleforsseeritud	2.2
tumestama	2.2
tugevune	2.2
tehnoloogiasaavutus	2.2
sõudetehnika	2.2
rublaaegne	2.2
riigilõivumäär	2.2
rihtiv	2.2
raudteeinfrastruktuuri-ettevõtja	2.2
rahusvaheline	2.2
programmkõne	2.2
pomm-uudis	2.2
põlevkivi-energeetika	2.2
omakohus	2.2
õigustühisus	2.2
mitmesuunaline	2.2
loodusmärk	2.2
lahmima	2.2
koshmaar	2.2
korraeeskiri	2.2
konsolideerimisgrupp	2.2
jagusaamine	2.2
geneetiliselt	2.2
ehitusvõimalus	2.2
eelpoolöeldu	2.2
diskreetsem	2.2
8-9%	2.2
25.veebruar	2.2
žargoon	2.199
viitmine	2.199
verdtarretamapanev	2.199
väljavõtmata	2.199
uuenduspoliitika	2.199
ulatuslikum	2.199
töödeldult	2.199
suhtlusviis	2.199
spordikongress	2.199
rahvuskultuur	2.199
rahapanus	2.199
presidendiinstitutsioon	2.199
ostujõud	2.199
missioonipreemia	2.199
meistritöö	2.199
meediatekst	2.199
mahaarvamine	2.199
lühibilanss	2.199
lühiarvustus	2.199
lähiperspektiiv	2.199
läbitungimatu	2.199
kümnekordselt	2.199
kelmilugu	2.199
imekaunis	2.199
eliades	2.199
arenguraskus	2.199
algläte	2.199
1985-1995	2.199
1514	2.199
0,8%	2.199
varasemalt	2.198
valeühendus	2.198
ummikseis	2.198
ülepiiriline	2.198
üldprogramm	2.198
töömahukas	2.198
tellijaskond	2.198
tegevuskeeld	2.198
sündimata	2.198
sugestiivne	2.198
sõltuvus	2.198
senitundmatu	2.198
rahvusvabariik	2.198
rahapettus	2.198
permanentne	2.198
otsehange	2.198
nimetaks	2.198
moslemi	2.198
mittetasumine	2.198
meesülemus	2.198
maksureform	2.198
läbilöök	2.198
kulul	2.198
kodanikuõpetus	2.198
kodakondsus	2.198
kehv	2.198
kardiovaskulaarne	2.198
kägistav	2.198
kaasalöömine	2.198
juhtimisküsimus	2.198
intressimääru	2.198
hoogne	2.198
finantsaktiivsus	2.198
eurotemaatika	2.198
esinemis	2.198
eluolu	2.198
ebahuvitavam	2.198
börsiaasta	2.198
671	2.198
1375	2.198
tervishoiuteema	2.197
suurrahvus	2.197
sotsiaalmaksudeklaratsioon	2.197
sihtgrupp	2.197
salongilik	2.197
rõõmustamine	2.197
rekapitaliseerimine	2.197
rahvalaululine	2.197
palgavaidlus	2.197
mittevalimine	2.197
meeskonnasisene	2.197
lõbustama	2.197
lahkumisotsus	2.197
lähetatav	2.197
küsima	2.197
kooseksistents	2.197
koolihinne	2.197
kõi-gi	2.197
klassifitseerima	2.197
kaputt	2.197
intsest	2.197
hõlpelu	2.197
erksam	2.197
ennetusabinõu	2.197
eluvõimeline	2.197
ekspertarst	2.197
ebasünnis	2.197
botvinnik	2.197
ärikomme	2.197
2percent	2.197
1988-	2.197
võitlev	2.196
võistlustaktika	2.196
varakeskaegne	2.196
vahendusturg	2.196
ürgmehelik	2.196
üleminemine	2.196
tööprotseduur	2.196
tööandjafirma	2.196
tardumine	2.196
sisuanalüüs	2.196
signaliseerima	2.196
seksiküsimus	2.196
sardooniline	2.196
rektsioon	2.196
rahvaalgatuslik	2.196
praak	2.196
põhialus	2.196
panganduskrahh	2.196
pakitsev	2.196
öko	2.196
nümfomaania	2.196
kreditoorne	2.196
korrakohaselt	2.196
kohtuvõitlus	2.196
kiretum	2.196
käibemaksusoodustus	2.196
järgselt	2.196
janunev	2.196
invaorganisatsioon	2.196
heliliselt	2.196
energiatõhusus	2.196
eksliiduvabariik	2.196
ebasportlik	2.196
calvez	2.196
arvutustulemus	2.196
aktsiisimaksumäär	2.196
812	2.196
454	2.196
4440	2.196
17,6%	2.196
0,1%	2.196
vaimukas	2.194
üldiseloomustus	2.194
tundekeel	2.194
tsipake	2.194
tahtepingutus	2.194
spordilembeline	2.194
sõnavool	2.194
raudteealane	2.194
probeem	2.194
muiga	2.194
loomingulisemalt	2.194
kirjapanemine	2.194
khatam	2.194
känk	2.194
kabinetiremont	2.194
investeeringuvõimalus	2.194
hooldusvajadus	2.194
halamine	2.194
hädisus	2.194
enne-olematult	2.194
enesetõestamine	2.194
energeetikamonopol	2.194
el-i	2.194
alandanu	2.194
924	2.194
42,4	2.194
2225	2.194
zsigmond	2.193
võrdeline	2.193
võlakirjainvesteering	2.193
ülekasvamine	2.193
transformeerima	2.193
täitevvõim	2.193
sügisvalimine	2.193
sisepinge	2.193
siiamaale	2.193
shovinist	2.193
seenerohkus	2.193
riigibürokraatia	2.193
relatiivne	2.193
reisikogemus	2.193
prostituudiamet	2.193
põrmustama	2.193
patience	2.193
muretse	2.193
mobiilisektor	2.193
lugemismaterjal	2.193
laenuprovisjon	2.193
kvalifikatsioonitase	2.193
kordasaatmine	2.193
kohuv	2.193
kogumistöö	2.193
ideaalriik	2.193
gaasisõda	2.193
finantskontor	2.193
e.m	2.193
disharmooniline	2.193
cymru	2.193
antall	2.193
analoogne	2.193
6,4	2.193
2005-	2.193
võlakirjaprogramm	2.192
usa-el	2.192
ümberhindlus	2.192
üleelanud	2.192
torssis	2.192
tõrkuja	2.192
tööisu	2.192
tasakesi	2.192
šustauskas	2.192
snp	2.192
riigipõhine	2.192
rahvademokraatia	2.192
raadiolevi	2.192
pöhikiri	2.192
pettemanööver	2.192
pealekäimine	2.192
paaris-kolm	2.192
naiselik	2.192
mõtlemisvõimetu	2.192
minevikupaine	2.192
militariseerima	2.192
maksusoodustus	2.192
madaldama	2.192
liiduväline	2.192
lansseerima	2.192
keskkonnapiirang	2.192
kaaluma	2.192
iseseisvusliikumine	2.192
immuunsus	2.192
hasartmänguvõit	2.192
eurointegratsiooniprotsess	2.192
eraldiseisev	2.192
elust	2.192
brp	2.192
asukohavalik	2.192
ammendunu	2.192
aklimatiseeruma	2.192
ajateenistuskohustus	2.192
ajaloo-alane	2.192
651	2.192
28,6	2.192
1409	2.192
1,2%	2.192
0,15%	2.192
võrgumeedia	2.191
videokordus	2.191
väliskontakt	2.191
üldeuroopalik	2.191
tühiasi	2.191
tsementeeruma	2.191
stuudiojuht	2.191
spionaažiskandaal	2.191
sõja-järgne	2.191
sissepoole	2.191
silmakirjateener	2.191
seiklusrohke	2.191
salapärasem	2.191
rõõmsam	2.191
rahuvahendamine	2.191
psühhoanalüütiliselt	2.191
